param,value,model,record,f1,precision,recall,tp,fp,fn,threshold_updates
update_freq,10,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,151
update_freq,10,INT8,232,0.034899328859060406,0.24074074074074073,0.01881331403762663,26,82,1356,173
update_freq,10,INT8,233,0.8876043673731535,0.9597222222222223,0.8255675029868578,691,29,146,301
update_freq,10,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,270
update_freq,20,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,111
update_freq,20,INT8,103,0.0,0.0,0.0,0,0,2,102
update_freq,20,INT8,105,0.43165467625899284,0.30612244897959184,0.7317073170731707,30,68,11,126
update_freq,20,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,104
update_freq,20,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,87
update_freq,20,INT8,117,0.0,0.0,0.0,0,39,1,74
update_freq,20,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,91
update_freq,20,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,73
update_freq,20,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,127
update_freq,20,INT8,202,0.7096774193548386,0.6790123456790124,0.7432432432432432,55,26,19,104
update_freq,20,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,129
update_freq,20,INT8,212,0.0,0.0,0.0,0,0,0,135
update_freq,20,INT8,213,0.9348659003831418,0.8905109489051095,0.9838709677419355,244,30,4,142
update_freq,20,INT8,214,0.8274706867671692,0.7243401759530792,0.96484375,247,94,9,110
update_freq,20,INT8,219,0.2647058823529412,0.15555555555555556,0.8873239436619719,63,342,8,105
update_freq,20,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,119
update_freq,20,INT8,222,0.4843423799582464,0.42962962962962964,0.5550239234449761,116,154,93,122
update_freq,20,INT8,228,0.9715832205683356,0.9598930481283422,0.9835616438356164,359,15,6,100
update_freq,20,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,76
update_freq,20,INT8,232,0.03487592219986586,0.23853211009174313,0.01881331403762663,26,83,1356,87
update_freq,20,INT8,233,0.8883183568677792,0.9597780859916782,0.8267622461170848,692,29,145,151
update_freq,20,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,135
update_freq,50,INT8,100,0.955223880597015,0.9696969696969697,0.9411764705882353,32,1,2,44
update_freq,50,INT8,103,0.0,0.0,0.0,0,0,2,40
update_freq,50,INT8,105,0.4166666666666666,0.2912621359223301,0.7317073170731707,30,73,11,50
update_freq,50,INT8,111,0.16666666666666669,0.09090909090909091,1.0,1,10,0,41
update_freq,50,INT8,113,0.25641025641025644,0.15151515151515152,0.8333333333333334,5,28,1,34
update_freq,50,INT8,117,0.0,0.0,0.0,0,39,1,29
update_freq,50,INT8,121,0.07692307692307693,0.041666666666666664,0.5,1,23,1,36
update_freq,50,INT8,123,0.6666666666666666,0.5,1.0,3,3,0,29
update_freq,50,INT8,200,0.9774881516587677,0.9903961584633854,0.9649122807017544,825,8,30,50
update_freq,50,INT8,202,0.7051282051282052,0.6707317073170732,0.7432432432432432,55,27,19,41
update_freq,50,INT8,210,0.86784140969163,0.8312236286919831,0.9078341013824884,197,40,20,51
update_freq,50,INT8,212,0.0,0.0,0.0,0,0,0,53
update_freq,50,INT8,213,0.9366602687140116,0.8937728937728938,0.9838709677419355,244,29,4,56
update_freq,50,INT8,214,0.8252911813643926,0.7188405797101449,0.96875,248,97,8,44
update_freq,50,INT8,219,0.2658227848101266,0.15632754342431762,0.8873239436619719,63,340,8,42
update_freq,50,INT8,221,0.9826302729528535,0.9658536585365853,1.0,396,14,0,47
update_freq,50,INT8,222,0.4781704781704782,0.4227941176470588,0.5502392344497608,115,157,94,48
update_freq,50,INT8,228,0.9742198100407056,0.9650537634408602,0.9835616438356164,359,13,6,40
update_freq,50,INT8,231,0.16666666666666666,0.09523809523809523,0.6666666666666666,2,19,1,30
update_freq,50,INT8,232,0.032214765100671144,0.2222222222222222,0.017366136034732273,24,84,1358,34
update_freq,50,INT8,233,0.8883183568677792,0.9597780859916782,0.8267622461170848,692,29,145,60
update_freq,50,INT8,234,0.28125,0.8181818181818182,0.16981132075471697,9,2,44,54
